action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,100299,[],CHEMBL653513,Inhibition of beta-secretase 1 (BACE) was determined at the concentration of 2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1136466,Bioorg Med Chem Lett,2003,,,CHEMBL405679,,CHEMBL405679,,0,http://qudt.org/vocab/unit#Percent,260018,=,1,1,=,,Inhibition,%,,66.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,66.0
,,104243,[],CHEMBL653513,Inhibition of beta-secretase 1 (BACE) was determined at the concentration of 2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1136466,Bioorg Med Chem Lett,2003,,,CHEMBL266307,,CHEMBL266307,,0,http://qudt.org/vocab/unit#Percent,260035,=,1,1,=,,Inhibition,%,,42.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,42.0
,,104244,[],CHEMBL653513,Inhibition of beta-secretase 1 (BACE) was determined at the concentration of 2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1136466,Bioorg Med Chem Lett,2003,,,CHEMBL265287,,CHEMBL265287,,0,http://qudt.org/vocab/unit#Percent,260032,<,1,1,<,,Inhibition,%,,20.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,20.0
,,104245,[],CHEMBL653513,Inhibition of beta-secretase 1 (BACE) was determined at the concentration of 2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1136466,Bioorg Med Chem Lett,2003,,,CHEMBL266310,,CHEMBL266310,,0,http://qudt.org/vocab/unit#Percent,260022,=,1,1,=,,Inhibition,%,,54.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,54.0
,,104246,[],CHEMBL653513,Inhibition of beta-secretase 1 (BACE) was determined at the concentration of 2 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1136466,Bioorg Med Chem Lett,2003,,,CHEMBL411080,,CHEMBL411080,,0,http://qudt.org/vocab/unit#Percent,260014,=,1,1,=,,Inhibition,%,,33.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Inhibition,%,UO_0000187,,33.0
,,265733,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CSCCC(NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(CC(C)C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '6.52', 'le': '0.13', 'lle': '-0.20', 'sei': '2.85'}",,CHEMBL302651,,CHEMBL302651,4.98,0,http://www.openphacts.org/units/Nanomolar,112593,=,1,1,=,,Ki,nM,,10491.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,10491.0
,,270860,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '9.09', 'le': '0.17', 'lle': '3.37', 'sei': '2.91'}",,CHEMBL305381,,CHEMBL305381,5.50,0,http://www.openphacts.org/units/Nanomolar,112587,=,1,1,=,,Ki,nM,,3134.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,3134.0
,,272187,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(O)CC(C)C(=O)NC(C)C(=O)NCc1ccccc1,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '8.05', 'le': '0.15', 'lle': '3.16', 'sei': '2.46'}",,CHEMBL431917,,CHEMBL431917,4.65,0,http://www.openphacts.org/units/Nanomolar,112586,=,1,1,=,,Ki,nM,,22423.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,22423.0
,,275748,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@H](CS(C)(=O)=O)NC(=O)OC(C)(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '9.28', 'le': '0.18', 'lle': '3.65', 'sei': '3.30'}",,CHEMBL302833,,CHEMBL302833,5.95,0,http://www.openphacts.org/units/Nanomolar,112598,=,1,1,=,,Ki,nM,,1129.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,1129.0
,,281791,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '9.85', 'le': '0.19', 'lle': '10.54', 'sei': '2.34'}",,CHEMBL78946,,CHEMBL78946,8.80,0,http://www.openphacts.org/units/Nanomolar,112592,=,1,1,=,,Ki,nM,,1.6,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,1.6
,,282967,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CSCC(NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '10.31', 'le': '0.20', 'lle': '3.54', 'sei': '4.17'}",,CHEMBL65752,,CHEMBL65752,7.30,0,http://www.openphacts.org/units/Nanomolar,112589,=,1,1,=,,Ki,nM,,50.1,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,50.1
,,286491,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)C(CC(N)=O)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(O)CC(C)C(=O)NC(C)C(=O)NCc1ccccc1,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '10.65', 'le': '0.21', 'lle': '5.57', 'sei': '3.31'}",,CHEMBL65981,,CHEMBL65981,7.21,0,http://www.openphacts.org/units/Nanomolar,112588,=,1,1,=,,Ki,nM,,61.4,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,61.4
,,286492,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CSCCC(NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '8.41', 'le': '0.17', 'lle': '1.23', 'sei': '3.59'}",,CHEMBL66595,,CHEMBL66595,5.24,0,http://www.openphacts.org/units/Nanomolar,112590,=,1,1,=,,Ki,nM,,5808.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,5808.0
,,292639,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CSCCC(NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '11.91', 'le': '0.23', 'lle': '4.45', 'sei': '4.92'}",,CHEMBL293611,,CHEMBL293611,8.60,0,http://www.openphacts.org/units/Nanomolar,112595,=,1,1,=,,Ki,nM,,2.5,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,2.5
,,293794,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)C(CS(C)(=O)=O)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '10.85', 'le': '0.21', 'lle': '5.59', 'sei': '3.84'}",,CHEMBL294274,,CHEMBL294274,8.03,0,http://www.openphacts.org/units/Nanomolar,112596,=,1,1,=,,Ki,nM,,9.4,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,9.4
,,295171,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)C(CC(N)=O)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '11.67', 'le': '0.22', 'lle': '5.96', 'sei': '3.77'}",,CHEMBL304010,,CHEMBL304010,8.23,0,http://www.openphacts.org/units/Nanomolar,112597,=,1,1,=,,Ki,nM,,5.9,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,5.9
,,295172,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '10.14', 'le': '0.20', 'lle': '9.60', 'sei': '2.57'}",,CHEMBL264379,,CHEMBL264379,9.49,0,http://www.openphacts.org/units/Nanomolar,112591,=,1,1,=,,Ki,nM,,0.32,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,0.32
,,298965,[],CHEMBL655069,Binding affinity for human brain memapsin 2 beta-Secretase (BACE),B,,,BAO_0000192,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)C(CCS(C)(=O)=O)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1144924,J Med Chem,2003,"{'bei': '10.74', 'le': '0.21', 'lle': '5.27', 'sei': '3.87'}",,CHEMBL440490,,CHEMBL440490,8.10,0,http://www.openphacts.org/units/Nanomolar,112594,=,1,1,=,,Ki,nM,,8.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,Ki,nM,UO_0000065,,8.0
,,391560,[],CHEMBL653332,Compound was tested for its inhibitory activity against human beta-Secretase (BACE),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1144938,J Med Chem,2003,"{'bei': '9.74', 'le': '0.19', 'lle': '10.44', 'sei': '2.31'}",,CHEMBL78946,,CHEMBL78946,8.70,0,http://www.openphacts.org/units/Nanomolar,274693,=,1,1,=,,IC50,nM,,2.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.002
,,391983,[],CHEMBL653512,Inhibition of human Beta-secretase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)NC(CCSC)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,,,CHEMBL1147464,Bioorg Med Chem Lett,2004,"{'bei': '8.43', 'le': '0.17', 'lle': '3.99', 'sei': '2.84'}",,CHEMBL324109,,CHEMBL324109,6.34,0,http://www.openphacts.org/units/Nanomolar,219979,=,1,1,=,,IC50,nM,,460.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.46
,,395858,[],CHEMBL653512,Inhibition of human Beta-secretase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)NCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,,,CHEMBL1147464,Bioorg Med Chem Lett,2004,"{'bei': '6.84', 'le': '0.13', 'lle': '3.09', 'sei': '2.26'}",,CHEMBL114147,,CHEMBL114147,5.05,0,http://www.openphacts.org/units/Nanomolar,219988,=,1,1,=,,IC50,nM,,9000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,9.0
,,395859,[],CHEMBL653512,Inhibition of human Beta-secretase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,,,CHEMBL1147464,Bioorg Med Chem Lett,2004,"{'bei': '6.34', 'le': '0.12', 'lle': '1.68', 'sei': '2.35'}",,CHEMBL419949,,CHEMBL419949,5.25,0,http://www.openphacts.org/units/Nanomolar,219982,=,1,1,=,,IC50,nM,,5600.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,5.6
,,397117,[],CHEMBL653512,Inhibition of human Beta-secretase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)NC(CC[S+](C)[O-])[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,,,CHEMBL1147464,Bioorg Med Chem Lett,2004,"{'bei': '5.82', 'le': '0.12', 'lle': '3.10', 'sei': '1.81'}",,CHEMBL116826,,CHEMBL116826,4.47,0,http://www.openphacts.org/units/Nanomolar,219989,=,1,1,=,,IC50,nM,,34000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,34.0
,,400254,[],CHEMBL653332,Compound was tested for its inhibitory activity against human beta-Secretase (BACE),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)C(O)c1ccccc1-c1ccccc1)C(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1,,,CHEMBL1144938,J Med Chem,2003,"{'bei': '10.73', 'le': '0.20', 'lle': '3.38', 'sei': '3.80'}",,CHEMBL143239,,CHEMBL143239,7.70,0,http://www.openphacts.org/units/Nanomolar,274694,=,1,1,=,,IC50,nM,,20.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.02
,,400255,[],CHEMBL653331,Compound was tested for its effective concentration against human beta-Secretase (BACE),B,,,BAO_0000188,BAO_0000357,single protein format,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)C(O)c1ccccc1-c1ccccc1)C(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1,,,CHEMBL1144938,J Med Chem,2003,"{'bei': '6.97', 'le': '0.13', 'lle': '0.68', 'sei': '2.47'}",,CHEMBL143239,,CHEMBL143239,5.00,0,http://www.openphacts.org/units/Nanomolar,274694,=,1,1,=,,EC50,nM,,10000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,EC50,uM,UO_0000065,,10.0
,,402256,[],CHEMBL653512,Inhibition of human Beta-secretase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,,,CHEMBL1147464,Bioorg Med Chem Lett,2004,"{'bei': '10.00', 'le': '0.19', 'lle': '4.84', 'sei': '3.44'}",,CHEMBL332948,,CHEMBL332948,7.68,0,http://www.openphacts.org/units/Nanomolar,219977,=,1,1,=,,IC50,nM,,21.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.021
,,402257,[],CHEMBL653512,Inhibition of human Beta-secretase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,,,CHEMBL1147464,Bioorg Med Chem Lett,2004,"{'bei': '7.30', 'le': '0.14', 'lle': '6.05', 'sei': '2.18'}",,CHEMBL51386,,CHEMBL51386,6.52,1,http://www.openphacts.org/units/Nanomolar,219983,=,1,1,=,,IC50,nM,,300.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.3
,,405238,[],CHEMBL653512,Inhibition of human Beta-secretase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,,,CHEMBL1147464,Bioorg Med Chem Lett,2004,"{'bei': '9.20', 'le': '0.17', 'lle': '3.92', 'sei': '3.27'}",,CHEMBL332260,,CHEMBL332260,7.30,0,http://www.openphacts.org/units/Nanomolar,219980,=,1,1,=,,IC50,nM,,50.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.05
,,406414,[],CHEMBL653512,Inhibition of human Beta-secretase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,,,CHEMBL1147464,Bioorg Med Chem Lett,2004,"{'bei': '7.78', 'le': '0.15', 'lle': '2.79', 'sei': '2.77'}",,CHEMBL332260,,CHEMBL332260,6.17,0,http://www.openphacts.org/units/Nanomolar,219981,=,1,1,=,,IC50,nM,,670.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.67
,,408358,[],CHEMBL653332,Compound was tested for its inhibitory activity against human beta-Secretase (BACE),B,,,BAO_0000190,BAO_0000357,single protein format,CCC(O)[C@H](NC(=O)[C@@H](N)CCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C)[C@@H](C)CC,,,CHEMBL1144938,J Med Chem,2003,"{'bei': '4.51', 'le': None, 'lle': None, 'sei': None}",,CHEMBL2370886,,CHEMBL2370886,7.52,0,http://www.openphacts.org/units/Nanomolar,274689,=,1,1,=,,IC50,nM,,30.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.03
,,408359,[],CHEMBL653332,Compound was tested for its inhibitory activity against human beta-Secretase (BACE),B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(-c2ccc(COc3ccc4c(c3)CCC(CCN3CCCCC3)C4)cc2)cc1,,,CHEMBL1144938,J Med Chem,2003,"{'bei': '15.17', 'le': '0.28', 'lle': '-0.45', 'sei': '51.77'}",,CHEMBL142715,,CHEMBL142715,6.46,0,http://www.openphacts.org/units/Nanomolar,274690,=,1,1,=,,IC50,nM,,350.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.35
,,408831,[],CHEMBL653512,Inhibition of human Beta-secretase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccc(C(=O)O)cc1,,,CHEMBL1147464,Bioorg Med Chem Lett,2004,,,CHEMBL326488,,CHEMBL326488,,0,http://www.openphacts.org/units/Nanomolar,219984,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,100.0
,,413277,[],CHEMBL653332,Compound was tested for its inhibitory activity against human beta-Secretase (BACE),B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,,,CHEMBL1144938,J Med Chem,2003,"{'bei': '12.05', 'le': '0.24', 'lle': '4.55', 'sei': '4.97'}",,CHEMBL290001,,CHEMBL290001,8.70,0,http://www.openphacts.org/units/Nanomolar,274692,=,1,1,=,,IC50,nM,,2.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.002
,,415726,[],CHEMBL653332,Compound was tested for its inhibitory activity against human beta-Secretase (BACE),B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,,,CHEMBL1144938,J Med Chem,2003,"{'bei': '7.30', 'le': '0.14', 'lle': '6.05', 'sei': '2.18'}",,CHEMBL51386,,CHEMBL51386,6.52,1,http://www.openphacts.org/units/Nanomolar,274691,=,1,1,=,,IC50,nM,,300.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.3
,,416186,[],CHEMBL653512,Inhibition of human Beta-secretase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,,,CHEMBL1147464,Bioorg Med Chem Lett,2004,"{'bei': '5.40', 'le': '0.10', 'lle': '2.18', 'sei': '1.68'}",,CHEMBL324122,,CHEMBL324122,4.38,0,http://www.openphacts.org/units/Nanomolar,219987,=,1,1,=,,IC50,nM,,42000.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,42.0
,,416187,[],CHEMBL653512,Inhibition of human Beta-secretase 1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1)C(=O)NCc1ccc(C(=O)O)cc1,,,CHEMBL1147464,Bioorg Med Chem Lett,2004,"{'bei': '8.00', 'le': '0.15', 'lle': '3.31', 'sei': '2.85'}",,CHEMBL114169,,CHEMBL114169,5.89,0,http://www.openphacts.org/units/Nanomolar,219986,=,1,1,=,,IC50,nM,,1300.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,1.3
,,416942,[],CHEMBL653332,Compound was tested for its inhibitory activity against human beta-Secretase (BACE),B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1cc(NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)C(O)c2ccccc2-c2ccccc2)C(C)C)cc(C(=O)OC)c1,,,CHEMBL1144938,J Med Chem,2003,"{'bei': '9.28', 'le': '0.18', 'lle': '2.42', 'sei': '3.84'}",,CHEMBL143687,,CHEMBL143687,6.92,0,http://www.openphacts.org/units/Nanomolar,274695,=,1,1,=,,IC50,nM,,120.0,CHEMBL4822,Homo sapiens,Beta-secretase 1,9606,,,IC50,uM,UO_0000065,,0.12
